175000000,92.201962,735099082,96,7.7,6870.0,Animation,2009-05-13,united_state,560099082
175000000,36.167578,381509870,94,6.0,1423.0,Animation,2009-03-19,united_state,206509870
140000000,120.725053,585174222,126,7.4,8776.0,Action,2008-04-30,united_state,445174222
170000000,32.319043,185770160,126,7.0,2141.0,Advanture,2011-11-22,france,15770160
145000000,60.034162,401128639,112,5.2,1387.0,Advanture,2008-07-01,germany,256128639
175000000,90.23792,745000000,123,5.9,7458.0,Action,2016-08-02,united_state,570000000
175000000,27.082182,173000000,96,5.3,1151.0,Science fiction,2007-06-09,united_state,-2000000
178000000,79.456485,370541256,113,7.6,4858.0,Action,2014-05-27,australia,192541256
175000000,32.852443,302469017,118,5.6,1962.0,Advanture,2009-08-04,czech republic,127469017
175000000,128.655964,857611174,94,8.0,6560.0,Comedy,2015-06-09,united_state,682611174
175000000,94.199316,966550600,106,6.7,2892.0,others,2016-04-07,united_kingdom,791550600
200000000,77.300194,623933331,124,6.6,6849.0,Advanture,2010-04-28,united_state,423933331
170000000,77.178973,396600000,127,5.8,3118.0,Advanture,2012-05-30,united_state,226600000
180000000,110.620647,758539785,97,7.0,4496.0,Science fiction,2014-05-28,united_state,578539785
170000000,243.791743,710644566,130,7.3,4410.0,Science fiction,2014-06-26,united_state,540644566
175000000,41.796339,150962475,119,5.9,1326.0,Comedy,2013-12-06,united_state,-24037525
170000000,72.225265,714766572,136,7.6,5764.0,Action,2014-03-20,united_state,544766572
165000000,44.041186,752600867,93,6.0,1959.0,Comedy,2010-05-16,united_state,587600867
190000000,130.311355,209154322,130,6.2,2846.0,Advanture,2015-05-19,united_state,19154322
165000000,203.73459,652105443,102,7.8,6135.0,Advanture,2014-10-24,united_state,487105443
165000000,62.341073,471222889,108,7.1,4570.0,others,2012-11-01,united_state,306222889
165000000,48.775723,389681935,120,4.9,2491.0,Action,2016-06-22,united_state,224681935
165000000,67.263269,494878759,98,7.5,4227.0,Science fiction,2010-03-05,united_state,329878759
170000000,481.098624,773328629,121,7.9,9742.0,Action,2014-07-30,united_kingdom,603328629
165000000,724.247784,675120017,169,8.1,10867.0,Advanture,2014-11-05,canada,510120017
160000000,167.58371,825532764,148,8.1,13752.0,Action,2010-07-14,united_kingdom,665532764
15000000,9.476999,77000000,120,6.5,143.0,Action,2016-07-29,japan,62000000
250000000,108.849621,1021103568,169,7.0,8297.0,Advanture,2012-11-26,new_zealand,771103568
150000000,60.269279,333932083,166,7.3,3292.0,Science fiction,2008-11-24,united_state,183932083
160000000,3.195174,353624124,132,7.1,5181.0,Action,2011-05-24,united_state,193624124
160000000,127.284427,653428261,137,6.6,3984.0,Action,2015-11-18,germany,493428261
150000000,35.580815,215283742,109,5.8,1470.0,Science fiction,2010-07-13,united_state,65283742
160000000,21.133748,181674817,99,5.5,583.0,Advanture,2006-05-12,united_state,21674817
170000000,56.268916,299370084,113,6.5,1725.0,Science fiction,2016-05-25,united_kingdom,129370084
160000000,42.986467,798958165,93,6.0,2278.0,Science fiction,2007-05-17,united_state,638958165
160000000,63.148529,433677183,123,6.3,2268.0,Action,2016-05-25,canada,273677183
155000000,202.042635,440603537,126,5.8,3631.0,Science fiction,2015-06-23,united_state,285603537
155000000,49.661984,415686217,113,6.2,1514.0,Advanture,2010-08-13,united_state,260686217
150000000,25.468493,709709780,144,6.6,4040.0,Advanture,2007-06-27,united_state,559709780
150000000,78.144395,938212738,138,7.4,5494.0,Advanture,2007-06-28,united_kingdom,788212738
150000000,101.250416,895921036,157,7.5,5608.0,Advanture,2005-11-05,united_kingdom,745921036
150000000,56.758411,624029371,92,6.2,2961.0,Science fiction,2008-07-01,united_state,474029371
150000000,70.867401,585349010,101,6.9,4853.0,Comedy,2007-12-14,united_state,435349010
150000000,53.905592,474968763,115,6.7,3624.0,Advanture,2005-07-13,australia,324968763
150000000,65.677399,623722818,111,7.5,4369.0,Animation,2007-06-22,united_state,473722818
150000000,115.040024,374218673,140,7.5,7359.0,Action,2005-06-10,united_kingdom,224218673
150000000,44.141021,603900354,89,6.2,1810.0,others,2008-10-30,united_state,453900354
150000000,81.781591,413106170,105,5.9,1971.0,Advanture,2009-05-20,united_state,263106170
150000000,5.954334,373062864,107,6.2,4021.0,Advanture,2009-04-28,united_state,223062864
150000000,165.125366,1274219009,102,7.3,5295.0,Animation,2013-11-27,united_state,1124219009
170000000,99.499595,644571402,112,6.8,4755.0,Action,2013-10-29,united_state,474571402
150000000,434.278564,378858340,120,7.2,9427.0,Action,2015-05-13,australia,228858340
150000000,67.447636,356613439,138,6.5,2129.0,Thriller,2009-05-13,italy,206613439
150000000,86.493424,449326618,115,6.6,6525.0,Advanture,2011-04-21,united_state,299326618
150000000,41.845878,309979994,98,6.3,1750.0,Animation,2008-11-21,united_state,159979994
150000000,26.710398,292817841,88,5.1,510.0,Science fiction,2009-07-21,united_state,142817841
150000000,44.927635,301000000,99,5.5,1431.0,Advanture,2012-03-27,spain,151000000
150000000,50.306728,245527149,113,5.7,2320.0,Comedy,2012-05-08,australia,95527149
150000000,114.522237,682330139,131,7.1,3224.0,Action,2015-07-23,china,532330139
150000000,29.332905,287594577,91,5.7,1171.0,others,2007-10-28,united_state,137594577
150000000,51.247321,665692281,91,6.7,1880.0,Animation,2011-05-25,united_state,515692281
150000000,33.769336,318502923,103,4.7,1151.0,Action,2010-06-30,united_state,168502923
150000000,63.079003,397850012,126,6.5,2028.0,Advanture,2006-05-03,china,247850012
150000000,39.004588,205366737,131,6.4,1891.0,Action,2013-06-27,united_state,55366737
150000000,12.362599,38992758,88,5.5,199.0,Advanture,2011-03-09,united_state,-111007242
149000000,22.550135,64459316,85,6.0,874.0,Advanture,2006-10-22,united_kingdom,-84540684
150000000,48.03528,128388320,111,5.9,954.0,Advanture,2015-09-24,united_state,-21611680
145000000,38.73494,272912430,92,6.7,843.0,Animation,2014-02-07,united_state,127912430
145000000,44.989192,746921274,93,6.4,1808.0,Animation,2012-06-06,united_state,601921274
144000000,66.21806,229147509,116,5.3,2142.0,Action,2016-07-14,united_state,85147509
70000000,35.601665,195735876,115,5.5,841.0,Advanture,2007-11-05,united_state,125735876
145000000,56.747978,521170825,95,6.7,1603.0,Action,2016-01-23,china,376170825
145000000,77.77477,694713380,133,6.8,3972.0,Action,2011-12-07,czech republic,549713380
145000000,61.788035,306941670,97,7.1,1922.0,Science fiction,2012-11-21,united_state,161941670
100000000,25.159168,202026112,90,5.9,627.0,Comedy,2005-12-21,united_state,102026112
140000000,101.599427,268031828,150,5.6,1921.0,Advanture,2014-12-03,spain,128031828
150000000,73.616808,385680446,127,7.4,4518.0,Science fiction,2009-05-06,germany,235680446
145000000,100.21391,609123048,102,7.6,3106.0,Science fiction,2014-06-12,united_state,464123048
140000000,56.257249,150680864,127,5.3,1277.0,Science fiction,2016-02-25,australia,10680864
135000000,17.88953,76932943,121,4.9,331.0,Action,2005-07-28,united_state,-58067057
130000000,64.798873,185258983,163,7.0,2811.0,Action,2009-03-05,united_state,55258983
130000000,59.325589,371876278,110,5.4,3025.0,Advanture,2013-03-26,united_state,241876278
130000000,21.605568,119269486,124,5.7,434.0,Action,2005-04-06,germany,-10730514
140000000,74.506246,370569774,124,6.6,7047.0,Action,2011-07-22,united_state,230569774
120000000,99.687084,829000000,115,6.1,2553.0,Advanture,2012-11-13,united_state,709000000
130000000,17.7735,150406466,100,5.8,373.0,Animation,2011-11-17,australia,20406466
150000000,62.898336,163712074,114,6.1,3021.0,Science fiction,2008-06-12,united_state,13712074
140000000,44.19092,183345589,120,6.0,1000.0,Advanture,2016-06-01,india,43345589
135000000,100.635882,532950503,156,7.3,6396.0,Comedy,2015-12-25,canada,397950503
135000000,44.765377,282570682,96,6.1,1074.0,Animation,2013-07-11,united_state,147570682
135000000,29.91353,245724603,107,6.6,2051.0,Animation,2011-03-02,united_state,110724603
132000000,84.366984,373552094,92,6.5,1346.0,others,2014-11-22,united_state,241552094
70000000,45.381501,442824138,115,7.3,2888.0,Action,2007-08-03,germany,372824138
130000000,84.689648,631744560,90,6.9,3145.0,Advanture,2008-06-04,united_state,501744560
130000000,120.09361,519311965,117,7.0,5880.0,Science fiction,2015-07-14,united_state,389311965
130000000,76.310119,847423452,146,7.4,6495.0,Advanture,2013-11-15,united_state,717423452
135000000,63.473086,368871007,94,6.8,1519.0,Science fiction,2015-03-18,united_state,233871007
132000000,48.572726,591739379,116,6.2,2322.0,Advanture,2005-06-28,united_state,459739379
130000000,20.678787,554987477,90,6.4,451.0,Action,2011-10-28,united_state,424987477
110000000,48.829437,293329073,100,6.2,2093.0,Action,2010-07-21,united_state,183329073
125000000,46.115758,362637473,139,5.6,2350.0,Comedy,2014-03-20,united_state,237637473
130000000,89.938296,371940071,107,6.7,2061.0,Advanture,2011-10-25,new_zealand,241940071
130000000,28.840997,49554002,165,6.3,694.0,Comedy,2008-11-18,australia,-80445998
130000000,42.840582,243843127,100,5.0,2532.0,Science fiction,2013-05-30,united_state,113843127
127000000,115.597753,349424282,97,6.1,1851.0,Advanture,2014-12-17,united_kingdom,222424282
130000000,68.757242,321887208,95,6.7,1918.0,Animation,2010-10-28,united_state,191887208
130000000,39.448066,61648500,96,5.4,1260.0,Science fiction,2013-07-18,united_state,-68351500
125000000,206.227151,752100229,123,6.6,5584.0,Science fiction,2014-11-18,united_state,627100229
125000000,45.313197,767820459,149,6.5,2704.0,Thriller,2006-05-17,united_state,642820459
103000000,42.40024,500188435,102,6.3,978.0,Animation,2014-03-19,united_state,397188435
125000000,7.255718,626137675,130,7.1,2438.0,Action,2011-04-20,united_state,501137675
125000000,81.499621,334615000,129,7.0,3886.0,Advanture,2011-11-22,united_state,209615000
125000000,47.686442,232713139,106,5.6,2233.0,Advanture,2010-04-01,united_state,107713139
130000000,90.33681,276572938,120,6.0,2651.0,Action,2012-08-08,united_state,146572938
130000000,60.810723,289047763,92,5.4,2589.0,Advanture,2007-06-13,germany,159047763
120000000,51.328145,609016565,127,7.2,5797.0,Advanture,2012-11-20,united_state,489016565
110000000,46.834704,228738393,114,5.2,1712.0,Thriller,2007-02-16,united_state,118738393
120000000,62.641286,415484914,123,5.9,2341.0,Action,2016-07-27,united_kingdom,295484914
130000000,68.889395,403170142,124,6.3,5080.0,Science fiction,2012-05-30,united_kingdom,273170142
115000000,67.33767,286140700,109,6.4,3439.0,Science fiction,2013-08-07,united_state,171140700
120000000,66.757869,242688965,102,5.7,2342.0,Action,2014-01-30,canada,122688965
120000000,17.060695,93945766,135,5.7,354.0,Action,2008-05-09,australia,-26054234
120000000,11.137655,48668907,121,4.9,223.0,Comedy,2010-12-17,united_state,-71331093
117000000,44.906918,261930431,109,5.9,1547.0,Action,2010-06-15,united_state,144930431
120000000,67.698004,286168572,124,6.4,4800.0,Action,2013-04-10,united_state,166168572
113000000,44.108427,850000000,140,7.1,4116.0,Science fiction,2005-05-17,united_state,737000000
120000000,15.953444,415440673,126,6.3,4053.0,Action,2013-07-23,united_kingdom,295440673
135000000,64.183321,585178928,98,6.8,2399.0,Advanture,2013-03-20,united_state,450178928
97250400,20.344364,132900000,116,5.0,471.0,Science fiction,2008-01-13,belgium,35649600
115000000,60.467984,164602163,114,6.0,1523.0,Action,2016-04-06,united_state,49602163
125000000,143.350376,477200000,101,5.8,2636.0,Science fiction,2014-08-07,united_state,352200000
105000000,110.153618,716392705,91,7.3,5751.0,Science fiction,2013-09-27,united_kingdom,611392705
135000000,39.873791,245623848,112,5.8,963.0,Science fiction,2016-06-01,china,110623848
120000000,38.126095,167977596,100,4.4,2278.0,Action,2015-08-05,united_state,47977596
110000000,48.780039,574480841,108,6.3,2862.0,Action,2006-10-20,united_state,464480841
110000000,100.412364,470490832,114,6.0,2968.0,Action,2015-05-27,canada,360490832
110000000,44.635452,478207520,120,6.5,2965.0,Action,2005-06-07,united_state,368207520
110000000,103.718387,295238201,119,6.2,3829.0,Advanture,2015-03-18,united_state,185238201
112000000,22.845143,237382724,85,4.9,621.0,Comedy,2010-12-25,united_state,125382724
120000000,31.703608,227817248,119,5.5,1251.0,Action,2011-01-12,united_state,107817248
110000000,71.510596,337580051,102,6.1,2397.0,Action,2014-03-05,united_state,227580051
110000000,36.65422,563749323,103,5.5,1179.0,Animation,2011-07-29,united_state,453749323
110000000,86.105615,179246868,121,5.9,1998.0,Advanture,2016-03-09,united_state,69246868
110000000,37.195046,299268508,127,6.6,2692.0,Action,2011-09-28,india,189268508
105000000,32.473628,347434178,105,5.5,695.0,Science fiction,2013-07-30,united_state,242434178
110000000,45.94834,125537191,114,6.6,2303.0,Science fiction,2013-10-23,united_state,15537191
110000000,48.93337,383531464,128,6.4,2089.0,Action,2007-06-20,united_kingdom,273531464
130000000,44.490453,211643158,144,6.6,1157.0,Comedy,2005-05-03,germany,81643158
105000000,62.479574,267045765,97,6.7,1247.0,Romance,2009-12-08,united_state,162045765
108000000,167.93287,630161890,141,7.6,7268.0,Comedy,2015-09-30,united_state,522161890
126000000,37.68056,162949164,136,6.5,1770.0,Action,2005-07-20,united_state,36949164
150000000,88.935165,599045960,144,7.3,3855.0,Advanture,2006-11-14,italy,449045960
80000000,33.691694,214104620,140,6.5,1344.0,others,2009-07-01,united_state,134104620
100000000,42.361215,266465037,157,7.4,1502.0,Comedy,2007-11-02,united_kingdom,166465037
100000000,40.597856,150166126,106,6.2,954.0,Thriller,2009-06-11,united_state,50166126
100000000,32.389353,310650585,98,5.4,1060.0,Comedy,2010-12-21,united_state,210650585
100000000,24.399642,170432927,107,6.1,1383.0,Action,2010-08-06,united_state,70432927
100000000,82.121691,425368238,165,7.8,10099.0,Comedy,2012-12-25,united_state,325368238
100000000,53.732892,312573423,103,6.1,2896.0,Action,2012-08-08,united_state,212573423
100000000,30.863434,249288105,104,4.9,967.0,Science fiction,2006-12-14,united_kingdom,149288105
100000000,31.586215,100086793,101,6.4,572.0,others,2009-10-16,united_state,86793
100000000,36.711378,268426634,102,6.4,1121.0,Animation,2013-05-15,united_state,168426634
100000000,41.426678,278731369,103,6.0,1699.0,Action,2010-12-08,united_kingdom,178731369
100000000,52.792678,170877916,143,7.3,2281.0,Comedy,2006-12-07,germany,70877916
100000000,95.007934,392000694,180,7.9,6571.0,Crime,2013-12-25,united_state,292000694
102000000,73.872343,130482868,172,6.6,2977.0,Comedy,2012-10-26,germany,28482868
80000000,37.321848,140073390,97,6.5,703.0,Animation,2010-07-10,australia,60073390
100000000,76.842247,243400000,99,5.6,1680.0,Action,2014-07-23,united_state,143400000
100000000,19.38841,68688831,102,5.3,381.0,Advanture,2009-06-05,united_state,-31311169
90000000,61.025639,206172544,127,6.1,1795.0,Action,2014-08-04,france,116172544
105000000,33.507289,133718711,114,5.5,783.0,Action,2015-12-03,germany,28718711
100000000,50.767332,93820758,122,6.5,1276.0,Thriller,2015-11-20,united_state,-6179242
100000000,30.254021,94882889,115,6.4,717.0,others,2010-03-11,spain,-5117111
99000000,34.308098,246233113,88,6.5,604.0,Animation,2015-11-05,united_state,147233113
94000000,12.516546,95311434,145,7.1,187.0,Comedy,2011-12-15,china,1311434
85000000,23.230851,149044513,85,5.9,601.0,Animation,2007-06-08,united_state,64044513
100000000,18.325897,288347692,146,5.4,426.0,Comedy,2010-05-26,united_state,188347692
95000000,65.229868,877244782,88,6.2,2672.0,Animation,2012-06-26,united_state,782244782
95000000,101.187052,543514353,105,6.7,2374.0,Romance,2015-03-12,united_kingdom,448514353
65000000,29.257137,93525586,136,6.6,1065.0,Science fiction,2009-12-26,united_kingdom,28525586
95000000,63.628459,114178613,102,5.2,957.0,Advanture,2014-12-12,china,19178613
100000000,58.991388,103039258,119,5.9,2295.0,Thriller,2014-04-16,china,3039258
93000000,138.433168,482860185,105,7.0,4347.0,Thriller,2011-08-03,united_state,389860185
90000000,21.436682,162839667,95,6.3,572.0,Advanture,2008-02-14,united_state,72839667
92000000,65.402595,304654182,98,5.2,3493.0,Action,2013-02-06,united_state,212654182
95000000,61.121717,226497209,118,6.0,2010.0,Advanture,2010-02-01,canada,131497209
100000000,37.698465,167805466,98,6.3,1165.0,Action,2010-11-04,united_state,67805466
100000000,46.781182,242988466,90,6.5,1747.0,Animation,2009-09-17,united_state,142988466
90000000,69.457898,886686817,94,6.5,2271.0,Animation,2009-06-29,united_state,796686817
90000000,43.348022,188133322,114,7.0,3144.0,Advanture,2013-12-18,united_state,98133322
90000000,63.429157,289847354,151,7.9,4339.0,Comedy,2006-10-05,hongkong,199847354
92000000,43.192048,188072649,107,6.5,1667.0,Action,2008-08-09,united_state,96072649
90000000,47.651083,232617430,158,7.2,2434.0,Thriller,2011-12-14,norway,142617430
90000000,57.834787,524028679,128,7.0,5766.0,Action,2009-12-23,germany,434028679
100000000,29.608322,94061311,125,5.3,621.0,Comedy,2016-08-17,united_state,-5938689
75000000,38.832842,200276000,121,6.7,1173.0,Comedy,2008-12-25,germany,125276000
90000000,40.597344,201596308,113,5.5,1048.0,Comedy,2008-06-05,united_state,111596308
88000000,140.849495,243637091,105,5.6,2513.0,Action,2015-07-16,united_state,155637091
80000000,18.69984,162944923,128,6.2,392.0,Crime,2005-04-08,france,82944923
90000000,40.262261,174578751,106,5.9,1648.0,Advanture,2013-08-07,united_state,84578751
90000000,51.535701,334901337,129,6.7,3235.0,Action,2016-06-02,canada,244901337
90000000,46.200042,484635760,96,6.5,2166.0,Animation,2011-04-03,united_state,394635760
88000000,24.100863,108539911,144,7.3,616.0,Romance,2005-06-02,united_state,20539911
90000000,3.593349,16178959,110,5.4,50.0,Science fiction,2010-11-24,united_kingdom,-73821041
100000000,37.272385,384335608,108,5.9,1410.0,Animation,2006-11-16,australia,284335608
75000000,36.605246,132274484,110,5.6,924.0,Advanture,2011-08-31,united_state,57274484
85000000,56.257411,358375603,91,6.8,2566.0,Animation,2012-09-20,united_state,273375603
85000000,29.21998,340487652,107,6.6,1449.0,Comedy,2007-11-20,united_state,255487652
85000000,34.773106,208076205,115,6.3,1345.0,Action,2012-02-09,united_state,123076205
75000000,36.743324,152930623,104,5.8,932.0,Action,2011-11-02,united_state,77930623
85000000,44.967453,194168700,136,6.7,1225.0,Comedy,2006-12-08,united_kingdom,109168700
85000000,16.479851,219103655,121,6.2,360.0,Comedy,2009-12-23,united_state,134103655
85000000,42.069993,311312624,122,6.5,1999.0,Crime,2007-06-07,united_state,226312624
85000000,26.61951,197309027,83,6.1,656.0,Advanture,2006-09-29,united_state,112309027
85000000,80.316463,288747895,139,6.9,4663.0,Advanture,2014-03-14,united_state,203747895
85000000,16.595874,162242962,145,7.3,652.0,Comedy,2005-12-06,united_state,77242962
85000000,8.282876,158468292,104,6.1,1705.0,Action,2006-06-03,japan,73468292
85000000,48.126297,183018522,106,5.5,1114.0,Advanture,2012-03-15,united_state,98018522
60000000,38.885195,47664559,112,7.2,2126.0,Action,2010-07-27,united_state,-12335441
50000000,57.673932,41037742,95,6.6,1940.0,Action,2012-09-07,south_africa,-8962258
82500000,41.176631,237681299,107,6.0,2104.0,Comedy,2006-06-22,united_state,155181299
85000000,11.77398,112483764,82,4.9,119.0,Comedy,2010-07-30,united_state,27483764
85000000,21.218,222231186,88,5.9,1799.0,Advanture,2008-02-10,canada,137231186
85000000,58.57976,160388063,120,6.5,1527.0,Advanture,2008-07-11,germany,75388063
65000000,51.970905,84785914,157,7.3,2023.0,Crime,2007-03-02,united_state,19785914
80000000,77.580661,274470394,103,6.0,2926.0,Thriller,2010-08-03,united_state,194470394
75000000,68.550698,691210692,142,6.9,9455.0,Science fiction,2012-03-12,united_state,616210692
80000000,58.040149,254455986,102,6.2,3739.0,Comedy,2011-05-25,united_state,174455986
80000000,36.32705,343397247,83,6.3,1074.0,Comedy,2006-04-22,united_state,263397247
85000000,14.132583,144000000,97,5.8,288.0,Comedy,2006-12-15,germany,59000000
82000000,26.065735,190320568,113,6.2,785.0,Comedy,2005-05-19,united_state,108320568
75000000,23.473004,342695435,87,5.4,484.0,Comedy,2011-12-14,united_state,267695435
80000000,45.589568,246984278,100,5.8,1155.0,Comedy,2013-07-11,united_state,166984278
80000000,23.496054,230685453,110,6.0,1051.0,Action,2008-06-19,canada,150685453
80000000,81.914696,294804195,138,7.8,6336.0,Comedy,2010-02-18,united_state,214804195
80000000,19.500893,163733697,88,5.3,331.0,Comedy,2008-11-26,united_state,83733697
75000000,29.558157,260696994,91,6.0,1333.0,Animation,2005-03-10,united_state,185696994
80000000,23.531721,212874442,99,5.9,901.0,Science fiction,2008-12-24,united_state,132874442
80000000,37.02665,214918407,117,6.3,1543.0,Romance,2011-02-10,united_state,134918407
80000000,46.887983,178066569,118,6.3,1018.0,others,2008-09-25,united_state,98066569
80000000,32.363538,157107755,118,6.6,2164.0,Action,2010-01-14,united_state,77107755
80000000,41.890722,233093859,104,5.2,1043.0,Comedy,2008-12-10,canada,153093859
68000000,139.575085,211817906,135,7.4,3946.0,others,2014-10-15,united_kingdom,143817906
80000000,11.187696,201584141,80,5.2,220.0,Comedy,2010-12-11,united_state,121584141
80000000,27.46264,169852759,102,5.3,498.0,Comedy,2011-07-06,united_state,89852759
80000000,61.692197,473226958,89,6.7,1497.0,Animation,2015-09-21,united_state,393226958
75000000,31.054334,142400065,129,5.9,893.0,Action,2005-10-24,mexico,67400065
88000000,40.138009,105316267,118,5.6,818.0,Advanture,2005-08-26,czech republic,17316267
80000000,36.664991,122444772,89,5.9,1195.0,Action,2009-09-24,united_state,42444772
80000000,10.088006,126546518,87,5.2,133.0,Animation,2013-12-18,australia,46546518
80000000,9.357734,53825515,112,5.1,165.0,Comedy,2009-12-03,italy,-26174485
90000000,52.612025,146936910,106,5.7,1316.0,Science fiction,2015-10-21,united_state,56936910
86000000,27.097932,107944236,94,6.0,639.0,Advanture,2006-12-13,france,21944236
80000000,7.342892,5989640,110,4.8,111.0,Thriller,2005-05-15,czech republic,-74010360
130000000,50.561849,117831631,105,5.2,1267.0,Action,2014-02-18,canada,-12168369
79000000,40.723459,355692760,94,5.8,1030.0,Advanture,2012-01-19,united_state,276692760
78000000,41.247402,248384621,95,6.4,915.0,Animation,2013-09-26,united_state,170384621
79000000,22.132418,149673788,91,4.1,604.0,Comedy,2011-11-11,united_state,70673788
64000000,35.384423,97571250,92,7.6,756.0,Advanture,2015-07-29,france,33571250
80000000,15.673154,15071514,99,5.7,359.0,Science fiction,2007-08-17,united_state,-64928486
